Data Row,Search Keyword,Platform,Job ID,Job Title,Tracking ID,Company Name,Location,Industry,Job Description,Employment Type,Company URL,Job URL,Job Age,Job Age Number,Job Date,Collection Date,Rating
725.0,application developer,LinkedIn,2326709008,Security Use Case Developer for Applications (m/f) | Amstelveen | ABN AMRO Bank N.V.,UNcUBYQvLxRcO+0QzbCzPA==,Technicusnl,"Amstelveen, North Holland, Netherlands","['Information Technology and Services', 'Computer Software', 'Computer & Network Security']","Vacature van ABN AMRO Bank NV, locatie Amstelveen, , At a glance, , Design the future, innovate the past, , Keeping the bank safe together, that is what matters to us The need for information security is increasing rapidly The financial sector is a permanent target for attackers This is why we continue to search for better ways to make digital banking safer A big responsibility, because a lot is at stake Do you have the knowledge and skills needed to protect our data and a drive to improve security for our customers Then we are looking for you, , , , As Senior Security Engineer you will work for the Application Security Monitoring team which consists of 7 DevSecOps resources Goal of this ASMteam is to protect hundreds of applications against cyberattacks via automation of several generic use cases The team develops, deploys and maintains these use cases and steers the process to onboard all applications to implement those use cases, , , , ABN AMRO is looking for a senior cloud Security Engineer As Security Engineer you work in the CISO Operations  Intelligence department It is a challenging and professional security environment with about 50 security specialists Main goal is to protect the bank against all kinds of cyberattacks CISO Operations  Intelligence is also owner of the technology that drives the SOC, , We look especially for a security specialist who can work as engineerdeveloper in our team and is able to deliver as a team We work in an AgileScrum way of working, , The success of our organisation depends on the quality of our people and the ideas that they have Truly surprising insights and innovative solutions for our clients result from an interplay of cultures, knowledge and experience Diversity is therefore extremely important to our organisation To ensure that everyone at ABN AMRO can develop their talents, we encourage an inclusive culture in which all colleagues feel engaged and appreciated, , , , , , , Desirable skills ABN AMRO is migrating to Azure Cloud All Security use cases needs to work in this new environment as well, , , , An EU working permit is required for this position, , , , , , , , , Interested in this position Please respond to this vacancy online, , For more information you can contact Rob Thiehatten, the IT Engineering Lead of CISO Operations  Intelligence at robvia de button Solliciteer nu op deze paginaamro, , We are looking forward to meeting you, , We do not respond to acquisition enquiries from agencies, , 5cd8a0b9cc68f9ffa4c9253553278a55",Full-time,https://www.linkedin.com/jobs/view/externalApply/2326709008?url=https%3A%2F%2Fwww%2Etechnicus%2Enl%2Ftechnische-baan%2F90_276269_security-use-case-developer-for-applications-m-f-amstelveen%2F%3Fsource%3D5cd8a0b9cc68f9ffa4c9253553278a55%26utm_source%3Dlinkedin%26utm_medium%3Dreferral%26utm_campaign%3Dlinkedin_referral_vertical_vac_feed%26utm_term%3Dict%2Bamstelveen&urlHash=sYbP&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/security-use-case-developer-for-applications-m-f-amstelveen-abn-amro-bank-n-v-at-technicus-nl-2326709008?refId=99cf83f6-f855-47f3-a596-60261f8e47b2&trackingId=UNcUBYQvLxRcO%2B0QzbCzPA%3D%3D&position=25&pageNum=28&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-22,2020-12-01,
3.0,application developer,LinkedIn,2312840692,Full Stack Developer – App Store,tKOC+J6XBFNPK2TVjkckVQ==,Siemens,"Rotterdam, South Holland, Netherlands","['Electrical/', 'Electronic Manufacturing']","Mendix is on a mission to enable anyone in any organization  from the marketing coordinator to the software developer to the CEO  to create things that are transformational for their company We are fundamentally reinventing the way applications are created and were reinventing the future of software development Sounds ambitious, right We agree, , Not to brag, but nearly 4,000 organizations worldwide, including KLM, Medtronic, Merck, and Philips, rely on Mendix to build web and mobile applications Thousands of our customers use our platform to delight their clients and empower their employees Its no surprise that were a recognized Leader by Gartner and Forrester in a redhot market expected to exceed 21 billion by 2022 Ok, maybe we did want to brag a little But were proud of what weve accomplishedandwere humble enough to admit that we need you to make us even more effective, , If you are an experienced Full Stack Developer, and want to make a difference for tens of thousands of developers in our community, we have an opportunity for you As a company, were in constant communication with our community, but we need your field experience to improve our product and take it to the next level, , Take Mendix App Store for example  it is a vibrant marketplace containing complete sample apps that can be used right away as well as various addons connectors, widgets, and modules that can be used to build custom apps more quickly In the Mendix App Store, developers can browse all the content, get what they need, and share the content they have created If you have experience building Mendix applications and using addons from the Mendix App Store in them, youre probably already buzzing with ideas that can have a huge impact, , Youll help drive digital innovation by, , , Youre the innovator we need if you, , , Get a taste of Mendix Blue culture and see the latest updates to our product by registering for our annual flagship event, Mendix World 2020 launching on September 1st Attend live QA sessions with leaders from RD, watch demos of the product in action, and meet the Makers who use Mendix everyday, , Registration link wwwmendixcommendixworldutmmediumsalesmxworldmxrecutmcampaignGLCE20200901MendixWorld, , , , While we live on different continents, speak different languages, and work on different things, we are bound by our MendixBlue guiding principles Being MendixBlue means that you live the culture, and you consistently improve it as we grow Its kind of a big deal, , We put the customer first  Without our customers, we have no business So, if you act in the best interest of our customers, alwaysyou belong here, , We think big  We work to have a meaningful, lasting impact on the world So, if you aim high and think long termyou belong here, , We innovate  We want to be what happens next So, if you ask what if and work to find a way or make oneyou belong here, , We nurture talent  We look, not just at the sum of what an individual has done, but at the potential of who they can be So, if youre up for learning from your failuresyou belong here, , We hear every voice  Inflated egos dont last here, humility does So, if you share credit and ensure that the best ideas win  regardless of who they come fromyou belong here, , We own it  If something needs doing, we do it So, if you focus on the outcome, and take initiative to get it doneyou belong here, , We have fun  We use laughter as a common language We can ask for help and were happy to give it So, if you find joy and purpose in what you doyou belong here, , , , There are precious few jobs that let you create the future But youll find one at Mendix We are at a pivotal time in our companys existence where rapid growth meets stable funding This is the time for industrious people to raise their hands to solve the next generation of problems Mendix is a place where ambitious people can thrive where you can identify an issue, propose a solution, and build the structure to make it happen, , Important to know Mendix is a Siemens business, which means were backed by the resources and stability of one of the worlds largest and most forwardlooking enterprises Think job security, , Since our company was founded in 2005, our aim has been to create a great work environment for people at all stages in their careers Thats why we are so pleased and honored that we were rated a top Cloud Computing Company to work for in 2019, based on feedback from our employees on Glassdoor With offices in the Netherlands, the UK, Germany, and the US, and more coming, we provide an international playground to truly impact the world through lowcode, , Digital Industries, , Mendix Technology BV, , Experienced Professional, , Fulltime",Full-time,https://www.linkedin.com/jobs/view/externalApply/2312840692?url=https%3A%2F%2Fjobs%2Esiemens%2Ecom%2Fjobs%2F221803%3FsourceType%3DPREMIUM_POST_SITE%26source%3DLinkedIn%28Wrap%29&urlHash=YyZn&refId=eddcd49c-54f3-4aed-89ee-fcbdc1ffdae9&trackingId=tKOC%2BJ6XBFNPK2TVjkckVQ%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/full-stack-developer-%E2%80%93-app-store-at-siemens-2312840692?refId=eddcd49c-54f3-4aed-89ee-fcbdc1ffdae9&trackingId=tKOC%2BJ6XBFNPK2TVjkckVQ%3D%3D&position=3&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-23,2020-12-06,
4.0,application developer,LinkedIn,2331523016,Application Developer,EiT1YnB9IuFcWJv17s2hXA==,Thuisbezorgdnl  Online eten bestellen,"AmsterdamCentrum, North Holland, Netherlands",['Internet'],Are you the API  Application Developer who is not scared of tearing up legacy systems and loves to create high traffic and high available domain and event driven systems Want to work with the latest tech in a talented international team Then this is the role for you,Full-time,,https://nl.linkedin.com/jobs/view/application-developer-at-thuisbezorgd-nl-2331523016?refId=eddcd49c-54f3-4aed-89ee-fcbdc1ffdae9&trackingId=EiT1YnB9IuFcWJv17s2hXA%3D%3D&position=4&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-23,2020-12-06,
5.0,application developer,LinkedIn,2334361028,SENIOR BACKEND DEVELOPER,2uiMb7YTuXvWpEtIdHzWCQ==,Cobblestone Energy,"Amsterdam, North Holland, Netherlands","['Information Technology and Services', 'Capital Markets', 'Financial Services']","We are looking for a senior experienced Backend developer to join our Tech team at Cobblestone Energy You will be responsible for the server side of our applications and you will be also participating in setting the right Infrastructure and developing the needed tools for our Analytics, , If you have excellent programming skills, strong problemsolving skills and a passion for developingimproving applications utilizing cutting edge technologies, then we would like to meet you",Full-time,https://www.linkedin.com/jobs/view/externalApply/2334361028?url=https%3A%2F%2Fgrnh%2Ese%2Fb47db8163us&urlHash=_VYH&refId=eddcd49c-54f3-4aed-89ee-fcbdc1ffdae9&trackingId=2uiMb7YTuXvWpEtIdHzWCQ%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/senior-backend-developer-at-cobblestone-energy-2334361028?refId=eddcd49c-54f3-4aed-89ee-fcbdc1ffdae9&trackingId=2uiMb7YTuXvWpEtIdHzWCQ%3D%3D&position=5&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-23,2020-12-06,
11.0,application developer,LinkedIn,2300315179,.NET Developer (medior & senior),TLmgjFcbAB4e7zUxV60UQg==,LINKIT,"Utrecht, Utrecht, Netherlands",['Information Technology and Services'],"A NET Developer at LINKIT will develop, test and deploy applications build in NET C The developer will provide highquality code solutions to meet business requirements in the implementation, enhancement and support of digital solutions of our customers We love to experiment with new frameworks, libraries and tools and keep up with the rapidly evolving ecosystem Are you a developer whose knowledge and experience contributes for the growth of colleagues and customers Join the team, , , , , , , , , , What we offer can best be described using our core values, , And, of course, you will have, , LINKIT Top Employee  more than 20 years great at what we do, , LINKIT is an open and informal organization where we strive to achieve our goals and ambitions People are motivating and helping each other, successes are being celebrated, and meanwhile there is always time for a game of table tennis, table soccer, FIFA, and, of course, the Friday afternoon drink Thanks to all of this, LINKIT was voted the winner of the Top Employer award in 2017, , Squads, , At LINKIT all consultants are part of an expertise team we name them squads As member of the Backend NET squad you will be able to share knowledge with other squad members during our club days biweekly during office hours, visit events, attend trainings, and join our social events, , Our squad structure enables our employees in their personal development, by facilitating a squad specific knowledge matrix, a personal development path, transfer of knowledge, and, of course, dedicated time",Full-time,https://www.linkedin.com/jobs/view/externalApply/2300315179?url=https%3A%2F%2Flinkit%2Ejoin%2Ecom%2Fjobs%2F1604098-net-developer-medior-and-senior%3Fpid%3Dba0b6cbbadf5084fb6a3%26utm_source%3Dlinkedin%26utm_medium%3Dfree%26utm_campaign%3Dlinkedin%252Blimited%252Blisting%26utm_content%3Dnet%252Bdeveloper%252Bmedior%252Band%252Bsenior&urlHash=958b&refId=eddcd49c-54f3-4aed-89ee-fcbdc1ffdae9&trackingId=TLmgjFcbAB4e7zUxV60UQg%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/net-developer-medior-senior-at-linkit-2300315179?refId=eddcd49c-54f3-4aed-89ee-fcbdc1ffdae9&trackingId=TLmgjFcbAB4e7zUxV60UQg%3D%3D&position=11&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-23,2020-12-06,
14.0,application developer,LinkedIn,2330318803,Application Developer (.NET/ Python),RUiKPFBtFjp6phlvVq/KJQ==,UniSystems SA,"Amsterdam, North Holland, Netherlands",['Computer Software'],"Description, , Support the internal team, which delivers all urgent ICT operational support at the Institution such as performing data preprocessing activities and creating solutions to extract, transform and load operational data in the Institutions ICT systems",Full-time,https://www.linkedin.com/jobs/view/externalApply/2330318803?url=https%3A%2F%2Fjoblift%2Enl%2Fdetails%2Fb1b50e6e-bb42-4f8d-b469-970b34f55121%3Fjid%3Df6f67235df0c1ff10f6af38e5a618bc3de04423d37ee7890b89445e41752f4a4%26utm_source%3Dlinkedin_nl%26utm_medium%3Dexternal_feed%26utm_campaign%3D126&urlHash=XXTF&refId=eddcd49c-54f3-4aed-89ee-fcbdc1ffdae9&trackingId=RUiKPFBtFjp6phlvVq%2FKJQ%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/application-developer-net-python-at-unisystems-s-a-2330318803?refId=eddcd49c-54f3-4aed-89ee-fcbdc1ffdae9&trackingId=RUiKPFBtFjp6phlvVq%2FKJQ%3D%3D&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-23,2020-12-06,
17.0,application developer,LinkedIn,2328652767,Application Developer - Delft,9GbHC5Sd9ObcWbAWGeYgyw==,ParaPy,"Delft, South Holland, Netherlands","['Information Technology and Services', 'Computer Software', 'Internet']","Do you want to combine your expertise in webtechnology stacks with programming in Python Want to work in a vibrant scaleup company Then Parapy is looking for you Your roleWe are looking for an allround champion in both engineering design and software development to join our talented team of application developers On the one hand you love to solve challenging engineering problems and get to know all ins and outs of a good design On the other hand, you are eager to develop custom applications in close collaboration with our customers You will have a large impact on the success of our customers and ParaPy You enjoy helping our customers to become a star in ParaPy too and provide valuable feedback to our development team to improve our platformYour profileMaster of Science in Mechanical Engineering, Aerospace or equivalent2 years of professional working experienceFluent in Python and preferably another languageAble to translate user needs into working solutionsExcited about engineering master pieces and technologyWhat we offerA good salary and the opportunity to grow with the companyWork in a highly talented team and in an open learning environmentEnergizing atmosphere in the inspiring tech incubator of YesDelftBiweekly demos and presentations followed by Friday afternoon drinks",Full-time,https://www.linkedin.com/jobs/view/externalApply/2328652767?url=https%3A%2F%2Fneuvoo%2Enl%2Fjob%2Ephp%3Fid%3D633ef8d4a631%26source%3Dlinkedin%26utm_source%3Dpartner%26utm_medium%3Dlinkedin%26puid%3Dfddacdddadddaadb9adaedd89adcgddcaadffdda3dedcdcffec3ddcg3e&urlHash=zpkB&refId=eddcd49c-54f3-4aed-89ee-fcbdc1ffdae9&trackingId=9GbHC5Sd9ObcWbAWGeYgyw%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/application-developer-delft-at-parapy-2328652767?refId=eddcd49c-54f3-4aed-89ee-fcbdc1ffdae9&trackingId=9GbHC5Sd9ObcWbAWGeYgyw%3D%3D&position=17&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-23,2020-12-06,
18.0,application developer,LinkedIn,2259361279,Application Developer React/Mobile,bexhQc+avn7BVb4tmotauQ==,Wipro Limited,"Den Haag, South Holland, Netherlands",['Information Technology and Services'],"Expertise Description , ,  Fluent English speaking developer,  Experience with Reactnative, JavaSwiftObjectiveC,  Proactive in communication",Full-time,,https://nl.linkedin.com/jobs/view/application-developer-react-mobile-at-wipro-limited-2259361279?refId=eddcd49c-54f3-4aed-89ee-fcbdc1ffdae9&trackingId=bexhQc%2Bavn7BVb4tmotauQ%3D%3D&position=18&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-23,2020-12-06,
24.0,application developer,LinkedIn,2329462273,Lead Developer,R2kHOH3ySyVvBLwO0t0y1g==,Catawiki,"Amsterdam, North Holland, Netherlands",['Internet'],"Our Backend Engineering Story, , Our development team is responsible for stability, reliability, and agility of Catawikis platform We are building new and exciting product features to craft an engaging platform, where our users can offer and discover special objects At the same time, we are moving the platform towards a microservices architecture by gradually dismantling a Ruby on Rails monolith",Full-time,https://www.linkedin.com/jobs/view/externalApply/2329462273?url=https%3A%2F%2Fwww%2Ecatawiki%2Ecom%2Fjobs%2F2068958&urlHash=uf3T&refId=eddcd49c-54f3-4aed-89ee-fcbdc1ffdae9&trackingId=R2kHOH3ySyVvBLwO0t0y1g%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/lead-developer-at-catawiki-2329462273?refId=eddcd49c-54f3-4aed-89ee-fcbdc1ffdae9&trackingId=R2kHOH3ySyVvBLwO0t0y1g%3D%3D&position=24&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-23,2020-12-06,
28.0,application developer,LinkedIn,2314592329,Senior Odoo Developer,bOqXJl3BL7cGSrhQoOXO0Q==,SystemsAccountants,"Amsterdam, North Holland, Netherlands","['Financial Services', 'Information Technology and Services', 'Computer Software']","SystemsAccountants is looking for a Senior Odoo developer for an fast growing scaleup in the Amsterdam area This is a great opportunity for a candidate who likes to work in young and a dynamic team and cloud based systems and wants to help strengthen the companies digital backbone Our client is one of the leading companies in ther sector with a focus on both retail and ecommerce channels across the globe Odoo makes all this possible and as the business expands, they are looking to add an aditional 6th member to their Digital team The team works in a scrum manner with sprint planning, daily scrums, refinements, retrospectives, etc The role is an ideal combination of technology development and process optimization You will be in direct contact with the business and, to a certain extent, involved in the functional application managment, , , , , , If you would like to know more, please reach out to Dusanka Durdevic, , T 31 6 11677448 or  dusankasystemsaccountantscom",Full-time,https://www.linkedin.com/jobs/view/externalApply/2314592329?url=https%3A%2F%2Fwww%2Esystemsaccountants%2Ecom%2Fus%2Fjobs%2Fj14114-senior-odoo-developer%2F&urlHash=G8Jc&refId=eaf4c18b-692a-4d22-9a2d-2a458c9798c2&trackingId=bOqXJl3BL7cGSrhQoOXO0Q%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/senior-odoo-developer-at-systemsaccountants-2314592329?refId=eaf4c18b-692a-4d22-9a2d-2a458c9798c2&trackingId=bOqXJl3BL7cGSrhQoOXO0Q%3D%3D&position=3&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-23,2020-12-06,
35.0,application developer,LinkedIn,2330302122,APP Developer,T85EER6ubByICAH0iWbiIA==,Pentasia,"The Hague, South Holland, Netherlands",['Computer Software'],"App DeveloperAre you looking for a new opportunity and do you have expertise in the field of app developmentWe partnered with this exciting startup in the Netherlands A company specialized in Research, Development, and Manufacturing of LED Light We have offices in the Netherlands, China, the US, and India, with our headquarters in the NetherlandsIn their Dutch team, they are looking for an app developer that can build and improve apps You will work together with their team to create new, innovative, and exciting productsAs a fulltime 40 hours app developer you will be in charge of developing and improving apps for various brands and clients You will manage a team of developers in India and provide them with feedback and guidance in their workYour main tasks will a platform for our apps that they can use for multiple brands and products You discover and implement the latest features within apps, improving stability, and report bugsMaking sure the data of their customers are safe and secureWorking together with their design, software and hardware engineers to make prototypes, test, and improve productsWorking together with their team in India for app maintenance, updates, bug fixes, and testing You will review their work and give feedbackMaintain certifications and be aware of the latest features  requirements inon Android Play Store, Apple App Store, Google Home, Alexa, Apple Home Kit, and Samsung SmartThingsAnalyze the current usage of the apps and improve the UIYour skillset should include2 years of experience in app developmentProject managementBeing curious Love to be involved in new technologiesIOS  Android app development studioNodejs  ReactjsNativeAngularSwiftBluetooth  WiFi expertise We love to connect our devices to othersIoT experienceAzure for IoTCertify for Play store  App storeEnglish language, Dutch preferred and Mandarin optional, but learning will be stimulatedWhat they offerA highly motivated, young, and hardworking teamA fastgrowing company with a lot of opportunities to develop yourselfAwesome products and international clients to work withProper salary, holiday allowance, vacation daysYour work contributes to the health of the general publicOpportunities to travel the worldPlenty of coffee Or TeaCozy Friday afternoon drinks",Full-time,https://www.linkedin.com/jobs/view/externalApply/2330302122?url=https%3A%2F%2Fjoblift%2Enl%2Fjoblink%3Fto%3DeyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9%2EeyJvZmZlcklkIjoiMzU0NTdlMjMtOTkzMS00MTU4LTliMGEtZWIxODc3M2YxYWM2In0%2EQANs3cIwbWxsfV6ydlDzFjDb4ADu2xIu1uqF_iH8dl8%26jid%3Dbaae41e76cffda8f69edd37aa4057a08efd5f81b0d3010aa030d5efbc073a83a%26utm_source%3Dlinkedin_nl%26utm_medium%3Dexternal_feed%26utm_campaign%3D390&urlHash=tas_&refId=eaf4c18b-692a-4d22-9a2d-2a458c9798c2&trackingId=T85EER6ubByICAH0iWbiIA%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/app-developer-at-pentasia-2330302122?refId=eaf4c18b-692a-4d22-9a2d-2a458c9798c2&trackingId=T85EER6ubByICAH0iWbiIA%3D%3D&position=10&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-23,2020-12-06,
39.0,application developer,LinkedIn,2333605543,Low Latency Application Developer - Amsterdam,aZFcvBPwhfY1YKTx5M5rYg==,apt portfolio,"Amsterdam, North Holland, Netherlands",None,ResponsibilitieDevelopinlolatencsoftwarfoelectronitradinithmoscompetitivfinanciamarketsWritinefficiencodbchoosinthbesalgorithmandatstructuresbualsdevelopinanleveraginknowledgox8processoarchitecturanFPGtoptimizcodfospecifiexecutioenvironmentsCodesigninandevelopinlolatencexecutioalgorithmwittraderanFPGdevelopersImplementinapplicationlevenetworprotocolitconnectnetradinvenuesDevelopindeeunderstandinothnuanceieacsucprotocoanoptimizincodtgaiadvantagfrotheseInvestigatinlatencieanjittefrotesanproductiodatanfixinidentifieissuesDesigninexperimenttroocaussucissuewithoudisruptinproductioenvironmentsImprovinoubidatinfrastructurwhiciusefomarkesimulationanposttradanalysisEnhancincapabilitieooustatisticalearninanmarketsimulatiologiwhicmodelreamarketincludinalitvariancesaaccuratelapossibleQualificationsKeRoleAengineerindegreeBTechMTechicomputesciencYearexperiencicodinExperleveunderstandinoCGoounderstandinooperatinsystemannetworkinfundamentalanshoulbinteresteigettinhanddirtwitsystemleveprogrammingKnowledgomultithreadeprogramminconceptimustAPPortfoliiaequaopportunitemployer,Full-time,https://www.linkedin.com/jobs/view/externalApply/2333605543?url=https%3A%2F%2Fneuvoo%2Enl%2Fjob%2Ephp%3Fid%3D01aa70736584%26source%3Dlinkedin%26utm_source%3Dpartner%26utm_medium%3Dlinkedin%26puid%3Dfddgcddfaadfaadf9dd9eddg9dd9gdddaddafddb3de8cdccfec3ddcg3e&urlHash=xzX9&refId=eaf4c18b-692a-4d22-9a2d-2a458c9798c2&trackingId=aZFcvBPwhfY1YKTx5M5rYg%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/low-latency-application-developer-amsterdam-at-apt-portfolio-2333605543?refId=eaf4c18b-692a-4d22-9a2d-2a458c9798c2&trackingId=aZFcvBPwhfY1YKTx5M5rYg%3D%3D&position=14&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-23,2020-12-06,
40.0,application developer,LinkedIn,2210707434,"Full Stack Software Developer, iOS - Mobile App Marketing",B7pqZoYKmUWwQI+UJwj82Q==,Bookingcom,"Amsterdam, North Holland, Netherlands","['Information Technology and Services', 'Internet', 'Leisure, Travel & Tourism']","It was not so long ago that booking a trip to see the Eiffel Tower, stroll down New Yorks iconic Madison Avenue or feel the sand between our toes on Copacabana Beach was simply a matter of a few taps on our smartphone, , In fact, thats what we do at Bookingcom We make it easier for everyone to experience the world And while that world might feel a little farther away right now, were busy preparing for when the world is ready to travel once more, , , , , , , , We are looking for an enthusiastic Full Stack Software Developer, iOS to join the App Marketing Team located in our fastpaced Marketing department in the Amsterdam HQ In this position you will contribute to our mission to become a  We do that by acquiring new customers and providing bestinclass first time user experience, such as developing deeplinking service, creating high quality landing pages, and making it easier for our customers to get started with the Bookingcom app This is an exciting opportunity to drive mobile apps as well as backend infrastructure improvements, , , , , , Our guiding principle is that by helping our users we help our business, so we listen to our customers and give them features they want to use As a developer in our mobile team youll be a key part of the idea generation process, working in a small start uplike group which takes full ownership of its part of our platform Youll be working on implementing larger changes to our mobile app and backend infrastructure as well as do iterative improvements we make as part of our highspeed release cycles",Full-time,https://www.linkedin.com/jobs/view/externalApply/2210707434?url=https%3A%2F%2Fcareers%2Ebooking%2Ecom%2Fjob%2FBOOKUS2289157EXTERNAL%2FFull-Stack-Software-Developer-iOS-Mobile-App-Marketing%3Futm_source%3Dlinkedin%26utm_medium%3Dphenom-feeds&urlHash=OlPB&refId=eaf4c18b-692a-4d22-9a2d-2a458c9798c2&trackingId=B7pqZoYKmUWwQI%2BUJwj82Q%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/full-stack-software-developer-ios-mobile-app-marketing-at-booking-com-2210707434?refId=eaf4c18b-692a-4d22-9a2d-2a458c9798c2&trackingId=B7pqZoYKmUWwQI%2BUJwj82Q%3D%3D&position=15&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-23,2020-12-06,
42.0,application developer,LinkedIn,2227445398,Lead Software Developer,q99nacC35pvhNzASVufwqQ==,Connected Molecules,"Heemstede, North Holland, Netherlands",['Information Technology and Services'],"About Connected Molecules, At Connected Molecules we unlock the potential of selfservice devices at onthego locations From coffee machines to EV chargers and from car washes to turnstiles, we make sure they work together seamlessly with payment systems, loyalty schemes and other service providers By connecting virtually every device to our stateoftheart IoT platform, we can improve the user experience, boost revenues, reduce costs and improve operational availability ",Full-time,,https://nl.linkedin.com/jobs/view/lead-software-developer-at-connected-molecules-2227445398?refId=eaf4c18b-692a-4d22-9a2d-2a458c9798c2&trackingId=q99nacC35pvhNzASVufwqQ%3D%3D&position=17&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-23,2020-12-06,
51.0,application developer,LinkedIn,2328649774,Senior Meteorological Developer - Utrecht,4US0fsPy2fHBthrR3x7/Cw==,DTN,"Utrecht, Utrecht, Netherlands","['Information Technology and Services', 'Computer Software', 'Financial Services']","Responsibilities, , , Implement cloudbased solutions ensuring meteorological quality and governance",Full-time,https://www.linkedin.com/jobs/view/externalApply/2328649774?url=https%3A%2F%2Fneuvoo%2Enl%2Fjob%2Ephp%3Fid%3D4df6774b4241%26source%3Dlinkedin%26utm_source%3Dpartner%26utm_medium%3Dlinkedin%26puid%3Dfddccadcaadaadda9dd9edd99ddcgadeaddcfdde3deccdcffec3ddcg3e&urlHash=If3G&refId=942b9008-3a2c-4c5d-b74a-9047046a8882&trackingId=4US0fsPy2fHBthrR3x7%2FCw%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/senior-meteorological-developer-utrecht-at-dtn-2328649774?refId=942b9008-3a2c-4c5d-b74a-9047046a8882&trackingId=4US0fsPy2fHBthrR3x7%2FCw%3D%3D&position=1&pageNum=2&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-23,2020-12-06,
