,Data Row,Search Keyword,Platform,Job ID,Job Title,Tracking ID,Company Name,Location,Industry,Sector,Job Description,Employment Type,Company URL,Job URL,Job Age,Job Age Number,Job Date,Collection Date,Dutch Requirement,English Requirement,Gender_Female,Gender_Mixed,Gender_Male,Age_Older,Age_Mixed,Age_Younger,Gender_Num,Age_Num,Language,Sector Code,% Female,% Male,% Older,% Younger,Gender,Age
503,749,production manager,LinkedIn,2330344826,Account Manager at MediaMonks SNG,vhWwT0V0kXp6W+z1eaQHJQ==,MediaMonks,"Edam, North Holland, Netherlands","['Marketing and Advertising', 'Computer Software', 'Internet']",Sales,"Singapore MediaMonks is a global creative production partner that works with some of the coolest clients on the planet, and were looking for an Account Manager to manage business accounts at the intersection of creativity and technology In this role you will, Be the first point of contact for our clients, who seek MediaMonks for the strategy, creative and production of their digital campaigns",Full-time,https://www.linkedin.com/jobs/view/externalApply/2330344826?url=https%3A%2F%2Fwww%2Evacatures%2Enl%2Fvacature%2Faccount-manager-at-mediamonks-sng%3A44479500%2F&urlHash=3pGG&refId=f5743949-9c50-44a3-84ca-860746433ebf&trackingId=vhWwT0V0kXp6W%2Bz1eaQHJQ%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/account-manager-at-mediamonks-sng-at-mediamonks-2330344826?refId=f5743949-9c50-44a3-84ca-860746433ebf&trackingId=vhWwT0V0kXp6W%2Bz1eaQHJQ%3D%3D&position=24&pageNum=29&trk=public_jobs_job-result-card_result-card_full-click,6 days ago,6 days ago,2020-11-28,2020-12-04,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
504,760,production manager,LinkedIn,2330315977,(Junior) Product Engineer,3s/QPxLDFAI75ZhLeOsLTQ==,VHP Security Paper BV,"Ugchelen, Gelderland, Netherlands",['Mechanical or Industrial Engineering'],Engineering,"VHP Security Paper BV is one of the worlds leading producers of high security paper and is based in the Netherlands VHP Security Paper is looking for a Product Engineer PositionVHP is looking for a Product Engineer for the Production Administration department at the interface with Quality, Production, Process, Customer Service and Logistic departments The goal of the position is order preparation in compliance with contractual arrangements and customer specifications Translation of the information to production information for the involved departments so all documentation is available and the realization of the order and timely shipment according to the customer specification can be realizedAt this position you will be mainly in charge with AutoCAD, Illustrator and PhotoshopPrepare paper layouts, control sheets, templates, screens layouts and mould drawingsCoordinate the production orders from the customers requests to the paper dispatchSupport the Technology department for the product and process development for example paper qualifications and process modifications Job requirementsAt least a Bachelor degree in Engineering for example chemistry, paper making or material sciencesWork experience with AutoCAD, Illustrator and PhotoshopHandson mentality, practical, technical, result and customer orientedAbility to effectively communicate verbally and in writing, on different levels in the organisationPre work experience in an internationally oriented industrial environmentJob offerA job at a growing international manufacturing company The salary depends on education level and work experience Are you the right candidate for this positionPlease send your application, including CV, to the HR department  If you would like more information, please contact Margreet Weenink, Production Administration Manager, ",Contract,https://www.linkedin.com/jobs/view/externalApply/2330315977?url=https%3A%2F%2Fjoblift%2Enl%2Fdetails%2F289d6787-2b63-4c1f-adf7-246a01df0b5c%3Fjid%3De97c963b4b3eb9aa724ee3aa887456438f718b0d5a3a115c67342cfb57e54c1d%26utm_source%3Dlinkedin_nl%26utm_medium%3Dexternal_feed%26utm_campaign%3D126&urlHash=KaMY&refId=3014dc7f-68c4-4996-86ed-c4d8c8b6da98&trackingId=3s%2FQPxLDFAI75ZhLeOsLTQ%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/junior-product-engineer-at-vhp-security-paper-b-v-2330315977?refId=3014dc7f-68c4-4996-86ed-c4d8c8b6da98&trackingId=3s%2FQPxLDFAI75ZhLeOsLTQ%3D%3D&position=10&pageNum=30&trk=public_jobs_job-result-card_result-card_full-click,6 days ago,6 days ago,2020-11-28,2020-12-04,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
505,787,production manager,LinkedIn,2330301198,"Snr. HR Generalist, the Netherlands",Dh9CQfOeXW+XnlerCSgR0g==,PerkinElmer,"Winschoten, Groningen, Netherlands",['Public Relations and Communications'],Human Resources,"Job TitleSnr HR Generalist, the NetherlandsLocationsWinschotenPerkinElmer, Innovating for a healthier world PerkinElmer is offering an exciting opportunity for a passionate and dynamic HR Generalist to join its international EMEAI HR team This role, located in Winschoten, is catering for our production site activities for Groningen, Winschoten whilst being an integral part of the EMEAI HR team HR Generalist will take on a key role in the companys HR organization and will undertake a wide range of advising, partnering, and supporting duties Reporting into the Benelux HR Manager, the HR Generalist will serve as the first point of contact within the Dutch businesses, and will support the local management teams in growing the businesses as well as delivering against the EMEAI Regional HR agendaMain with the local Site Management teams to support the business agendas from an HR standpointAs part of the EMEAI HR team, deliver the HR agenda and projects as set out by the wider HR communityCoordinate payroll and HR administration in collaboration with local teamsAssist in legal cases and any other assigned tasks whilst ensuring compliancy with Dutch employment and labor law Advise on company policies and proceduresInterface with company management and corporate stakeholdersCollaborate with Talent Acquisition to ensure smooth recruitment processesCreate, update and share HR metrics and reportsCarry out induction and onboarding procedures for new joinersInteract with people in a friendly mannerThe successful candidate for this role will have the following and enthusiasc HR professional with excellent communication and influencing skillsStrong sense of urgency, combined with getting work done in complete, accurate detail and in accordance with company standards and policies Prior successful work experience of having provided HR guidance and support in an international HR, requiredPrior experience of having worked with Production environment is required along with strong knowledge of local employment legislationAble to establish new HR processes, keen to drive process excellence in HR, with working knowledge of HR information systems such as WorkDayExtensive knowledge and experience of Employee Relation issues within in a large corporate business with proven track record of providing strong HR advice to internal stakeholdersEnergetic and team orientated individual willing to get involved in all aspects of HR who can drive organizational change, talent development and bottom line growthAbility to function well independently, and at all levels of the organization, demonstrating ownership and selfsufficiency for project management and the achievement of agreed upon resultsDemonstrated ability to succeed in a fastpaced environment working on multiple projects with constantly changing priorities and deadlines within a matrix organizationExcellent written, verbal, and interpersonal skills, fluent in Dutch and in EnglishWhat we and interesting work within an innovative company Leader in its fieldCareer development opportunities in several fields of activityAttractive compensation and other benefitsIf you feel that this role is for you please apply directly via the careers site and your application will be reviewed by our Talent Acquisition teamJob InfoType Full timeLocation Winschoten",Full-time,https://www.linkedin.com/jobs/view/externalApply/2330301198?url=https%3A%2F%2Fjoblift%2Enl%2Fjoblink%3Fto%3DeyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9%2EeyJvZmZlcklkIjoiZDgyMmE3ZmItOWNlYS00ODAyLTg3MWYtYTRjOWIwNTZhYzVmIn0%2E1WEOsI6vmVeRiIP8wDiI4qQYmBRWnouZjMaXeLUXJNA%26jid%3D82074f4371587a635b90c32f3d50c8cfe2160c76fc18b3b91f38a9bf8600e864%26utm_source%3Dlinkedin_nl%26utm_medium%3Dexternal_feed%26utm_campaign%3D390&urlHash=AzoY&refId=80f8bc1d-3b13-4e37-a358-6bcc4ff66385&trackingId=Dh9CQfOeXW%2BXnlerCSgR0g%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/snr-hr-generalist-the-netherlands-at-perkinelmer-2330301198?refId=80f8bc1d-3b13-4e37-a358-6bcc4ff66385&trackingId=Dh9CQfOeXW%2BXnlerCSgR0g%3D%3D&position=12&pageNum=31&trk=public_jobs_job-result-card_result-card_full-click,6 days ago,6 days ago,2020-11-28,2020-12-04,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
506,789,production manager,LinkedIn,2323401457,Support Engineer/Information Manager ITHigh-Tech - Eindhoven,Jn5ysgBTH2xUEnQvhRL5IQ==,MCA Engineering Nederland,"Eindhoven, North Brabant, Netherlands","['Information Technology and Services', 'Computer Software', 'Internet']",Information Technology,"One of our activities is to provide services for a national integration and information standard It ensures that different languages of systems speak one language together, , Our services consist of development and maintenance of the server, the message exchange platform, providing support to the various participating applications, hosting  management, security management and change and delivery management In addition to the production environment, various acceptance environments are used for this, , In this role support is provided to both server and the management organization and to representatives of all participating care applications In addition, you provide functional management of the production environment and the various acceptance environments You will work closely with the change manager  support engineer, , , , As a support engineer you ensure adequate handling of support requests that are made on the one hand by the organization and on the other hand by the affiliated participants of applications You receive these requests via a ticket system You take care of the further handling of these support requests by yourself, your fellow change manager  support engineer and colleagues in other departments such as Development and Hosting You ensure adequate communication about the support requests with the submitters, , You also provide functional management of the production environment and the various acceptance environments, with the aim that these can be used optimally by the various parties You ensure management of all configuration data and in collaboration with colleagues good performance, , , , For this interesting position we are looking for someone to carry out these activities on a temporary basis and to further optimize them, , The person we are looking for can be recognized in the following profile",Temporary,https://www.linkedin.com/jobs/view/externalApply/2323401457?url=https%3A%2F%2Fneuvoo%2Enl%2Fjob%2Ephp%3Fid%3D23ca2bb7aa4d%26source%3Dlinkedin%26utm_source%3Dpartner%26utm_medium%3Dlinkedin%26puid%3Deddecdddcadd9adffddegade9adegdd9aadffadf3deccaccfec3ddcg3e&urlHash=mrVm&refId=80f8bc1d-3b13-4e37-a358-6bcc4ff66385&trackingId=Jn5ysgBTH2xUEnQvhRL5IQ%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/support-engineer-information-manager-ithigh-tech-eindhoven-at-mca-engineering-nederland-2323401457?refId=80f8bc1d-3b13-4e37-a358-6bcc4ff66385&trackingId=Jn5ysgBTH2xUEnQvhRL5IQ%3D%3D&position=14&pageNum=31&trk=public_jobs_job-result-card_result-card_full-click,6 days ago,6 days ago,2020-11-28,2020-12-04,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
507,791,production manager,LinkedIn,2278135167,Clinical Data specialist,q/aaKDwuOewX87ad7onFhQ==,HAL Allergy,"Leiden, South Holland, Netherlands",['Computer & Network Security'],Research,"The Clinical Data specialist CDS is involved in data management processes of clinical trials setup of the clinical database, data capture, data cleaning and database lock The CDS provides technical support to the clinical team for ongoing inhouse and in demand onsite monitoring of Phase IIV clinical trials to ensure Sponsors oversight of the CRO performance and to ensure compliance to ICHGCP standards, applicable local regulations and Standard Operating Procedures SOPs The CDS will be part of the HAL clinical trial teams and acts mainly providing guidelines to the data management and the clinical operation teams of the CRO contracted by HAL Allergy BV The CDS is also involved in the planning of data management activities, the improvement of internal organizational processes and companys SOPs, , , , , Job requirements, , , You are a result oriented professional that takes accountability for own tasks and actions You seek cooperation with colleagues and departments within the organisation and with stakeholders outside the organization You are able to adapt to a dynamic environment",Contract,https://www.linkedin.com/jobs/view/externalApply/2278135167?url=https%3A%2F%2Fjoblift%2Enl%2Fdetails%2Fd178de49-0dff-4b89-8117-7e18b72ad666%3Fjid%3Dabddac5127a9800e9c4b306405fd4a6d4fbf63ae82c20d00f2afac6fd270760e%26utm_source%3Dlinkedin_nl%26utm_medium%3Dexternal_feed%26utm_campaign%3D126&urlHash=gPZH&refId=80f8bc1d-3b13-4e37-a358-6bcc4ff66385&trackingId=q%2FaaKDwuOewX87ad7onFhQ%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/clinical-data-specialist-at-hal-allergy-2278135167?refId=80f8bc1d-3b13-4e37-a358-6bcc4ff66385&trackingId=q%2FaaKDwuOewX87ad7onFhQ%3D%3D&position=16&pageNum=31&trk=public_jobs_job-result-card_result-card_full-click,6 days ago,6 days ago,2020-11-28,2020-12-04,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
508,793,production manager,LinkedIn,2322995409,Support Engineer/Information Manager IT High-Tech,mnqz2GTk/4H457wQiPIBZA==,MCA Ingnierie,"Eindhoven, North Brabant, Netherlands","['Information Technology and Services', 'Computer Software', 'Staffing and Recruiting']",Information Technology,"One of our activities is to provide services for a national integration and information standard It ensures that different languages of systems speak one language together Our services consist of development and maintenance of the server, the message exchange platform, providing support to the various participating applications, hosting  management, security management and change and delivery management In addition to the production environment, various acceptance environments are used for this In this role support is provided to both server and the management organization and to representatives of all participating care applications In addition, you provide functional management of the production environment and the various acceptance environments You will work closely with the change manager  support engineer Responsibilities As a support engineer you ensure adequate handling of support requests that are made on the one hand by the organization and on the other hand by the affiliated participants of applications You receive these requests via a ticket system You take care of the further handling of these support requests by yourself, your fellow change manager  support engineer and colleagues in other departments such as Development and Hosting You ensure adequate communication about the support requests with the submitters You also provide functional management of the production environment and the various acceptance environments, with the aim that these can be used optimally by the various parties You ensure management of all configuration data and in collaboration with colleagues good performance Experience For this interesting position we are looking for someone to carry out these activities on a temporary basis and to further optimize them The person we are looking for can be recognized in the following profile",Temporary,https://www.linkedin.com/jobs/view/externalApply/2322995409?url=https%3A%2F%2Fwww%2Evacatures%2Enl%2Fvacature%2Fsupport-engineer-information-manager-it-high-tech%3A44384418%2F&urlHash=Ybde&refId=80f8bc1d-3b13-4e37-a358-6bcc4ff66385&trackingId=mnqz2GTk%2F4H457wQiPIBZA%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/support-engineer-information-manager-it-high-tech-at-mca-ing%C3%A9nierie-2322995409?refId=80f8bc1d-3b13-4e37-a358-6bcc4ff66385&trackingId=mnqz2GTk%2F4H457wQiPIBZA%3D%3D&position=18&pageNum=31&trk=public_jobs_job-result-card_result-card_full-click,6 days ago,6 days ago,2020-11-28,2020-12-04,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
509,794,production manager,LinkedIn,2291021853,Senior Consultant Computer System Validation (REF7118R),s7ttn4B9yL0ydImz/b780Q==,ProPharma Group,"Leiden, South Holland, Netherlands","['Medical Devices', 'Biotechnology', 'Pharmaceuticals']",Quality Assurance,"Company Description, , ProPharma Group is an industry leading, single source provider for regulatory compliance, pharmacovigilance, and medical information services across the full development lifecycle for pharmaceutical, biotechnology, and medical device companies Operating around the world with offices in Australia, Canada, Germany, Japan, the Netherlands, Sweden, United Kingdom, and the United States, ProPharma Groups fully integrated service offerings will provide clients with a comprehensive suite of global support services that are required to be competitive in todays dynamic markets We build successful longterm relationships with clients by providing leading industry knowledge, experience, and proven processes, , , , As a Senior Consultant Computer System Validation, you will be assigned to IT compliance projects within the pharmaceutical, medical devices and life sciences industries Mainly working in laboratory, production and validation departments, so knowledge of and experience in these departments is an advantage This position will contribute to improving or establishing the clients IT compliance by providing them with the best possible assistance with their issues As a Senior Consultant Computer System Validation, you work on validation projects as project manager, high level consultancy projects in which you advice the client on the validation strategy for implementing IT solutions or interim management functions, , , , Qualified candidates must have, , Additional Information, , All candidates must be legally eligible to work in the Netherlands, , ProPharma Group does not accept unsolicited resumes from recruitersthird parties Please, no phone calls or emails to anyone regarding this posting",Full-time,https://www.linkedin.com/jobs/view/externalApply/2291021853?url=http%3A%2F%2Fwww%2Eexperteer%2Enl%2Fcareer%2Flp%2Fsignup_vertical_full_job%2F1_2018%3Fjob_id%3D23510532%26affiliate%3Daffnl_131%26utm_medium%3Dmetasearch%26utm_source%3Dlinkedin%26utm_content%3Djob&urlHash=M_bW&refId=80f8bc1d-3b13-4e37-a358-6bcc4ff66385&trackingId=s7ttn4B9yL0ydImz%2Fb780Q%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/senior-consultant-computer-system-validation-ref7118r-at-propharma-group-2291021853?refId=80f8bc1d-3b13-4e37-a358-6bcc4ff66385&trackingId=s7ttn4B9yL0ydImz%2Fb780Q%3D%3D&position=19&pageNum=31&trk=public_jobs_job-result-card_result-card_full-click,6 days ago,6 days ago,2020-11-28,2020-12-04,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
510,795,production manager,LinkedIn,2317397448,Credit Control Representative,X/qP4rF6AvFfHZ2pjmPXsA==,Gazprom Energy,"sHertogenbosch, North Brabant, Netherlands",['Import and Export'],energy supply,"From origins as a small, independent gas supplier in the North West of England, we have grown to become a major business energy supplier After just ten years, Gazprom Energy has become a leading business gas supplier in the UK and we currently supply 34,000 business customers at over 80,000 sites across Europe, , Manchester is home to our European headquarters, a base from which we have expanded into France and the Netherlands Our teams across Europe are united by the shared ethos of being helpful and making life easier for our customers In 2015 we won the coveted Energy Supplier of the Year award at the Energy Awards 15, as well as achieving Gold standard in people management by Investors in People for the second time running, , Our culture is defined by our people Through living our values every day we continue to create a culture that enables us all to succeed We work as one team with our customers, our parent company and each other in order to understand each others needs With an unstoppable passion for excellence, growth and learning, were committed to creating an environment that fosters the development of knowledge, skills and experience, so that our people can thrive and prosper in their careers with us We believe that we have the best team in the industry which makes us a trusted partner across international capital and energy markets Our diverse employee base, with a wealth of expertise, knowledge and experience makes GMT a truly exciting place to work We encourage new ideas and initiatives as innovative thinking is central to how we do business Most importantly, we are a growing and developing business where inspired individuals can make a difference and help shape our future, , Gazprom Energy is een zakelijke energieleverancier met vestigingen in Nederland, Frankrijk en het Verenigd Koninkrijk Met onze energie maken wij het leven van onze klanten makkelijker Dat doen we door meer dan 60000 zakelijke klanten in drie landen te voorzien van gas en elektriciteit Ons kantoor in Nederland is gevestigd in sHertogenbosch Hier werken we dag in dag uit met een team van bijna 50 collegas aan het bieden van de beste dienstverlening aan onze klanten en het verder ontwikkelen en groeien van ons bedrijf We zijn een groeiend bedrijf met gemotiveerde, enthousiaste medewerkers die samen streven naar succes en het overtreffen van verwachtingen, , In deze functie maak je deel uit van het Back Office team en dan specifiek het team van Credit Control Je werkt nauw samen met de andere teams binnen de Back Office berichtenverkeer en onze klantenservice en verkoopafdeling Je rapporteert aan de Manager Back Office  Payments, , Role objectives, , The Credit Control Representative will handle all processes concerning overdue debt and guarantees the customer journey is at a high quality You will act as the first point of contact for all Customer Enquiries regarding overdue debt, ensuring that queries are resolved within a specific timescale The position is also responsible for eg monitoring the dunning process, collection calls, interactions with bailiffs and other third parties involved with bad debtors, processing payments, collecting meter reads, setting up accounts in EMS, process EMStasks, , The post holder will be part of the Back Office team and services Gazprom Energy customers by ensuring the accurate processing of tasks and incoming queries relating to the overdue debt, , Also to maintain the integrity of data, in order to uphold Gazproms reputation for outstanding levels of customer satisfaction Works with all departments to ensure business needs are met Maintains bad debt management, other credit control related tasks and EMS checks to enable a high level of customer service, , The key task of this role is to enable the expansion of the Gazprom Energys business in the Netherlands by ensuring that all activities relating to Back Office are administered effectively and efficiently Additionally, the role will help to maintain high levels of service by ensuring that all activities are managed effectively and efficiently, , Als Credit Control Representative ben je verantwoordelijk voor alle processen die te maken hebben met het betaalgedrag van onze klanten Je hebt in deze rol veel telefonisch contact met klanten die niet of te laat betalen, om het betaalgedrag van deze klanten nu en in de toekomst te verbeteren Je kunt gevoelige onderwerpen, zoals problematische schulden op een prettige manier bespreekbaar maken en vindt het een uitdaging om binnen de tijd van een gemiddeld telefoongesprek tot een oplossing te komen De administratieve afhandeling van het gesprek registreer je netjes en accuraat Je bent sowieso secuur in het bijhouden van je administratie Daarnaast ondersteun je het klantenserviceteam door backup te zijn voor inkomende telefoontjes en het beantwoorden van emails van onze klanten, , Duties  Responsibilities, , , Skills  Competencies",Full-time,https://www.linkedin.com/jobs/view/externalApply/2317397448?url=https%3A%2F%2Fjoblift%2Enl%2Fdetails%2Fe6506a41-01c2-477e-bf2e-e8bbfae3ac20%3Fjid%3Daf72a74d5539eb79fbcae7b01d89ddac8ee4c0cc88db9c2d2cf9cb0e801c14ea%26utm_source%3Dlinkedin_nl%26utm_medium%3Dexternal_feed%26utm_campaign%3D126&urlHash=2Apj&refId=80f8bc1d-3b13-4e37-a358-6bcc4ff66385&trackingId=X%2FqP4rF6AvFfHZ2pjmPXsA%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/credit-control-representative-at-gazprom-energy-2317397448?refId=80f8bc1d-3b13-4e37-a358-6bcc4ff66385&trackingId=X%2FqP4rF6AvFfHZ2pjmPXsA%3D%3D&position=20&pageNum=31&trk=public_jobs_job-result-card_result-card_full-click,6 days ago,6 days ago,2020-11-28,2020-12-04,No,No,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,en,D,0.27586206896551724,0.7241379310344828,0.5172413793103449,0.4482758620689655,Mixed Gender,Mixed Age
511,796,production manager,LinkedIn,2316979571,RA Specialist Medical Devices - Derks & Derks,zDVofeTmdgmqidMid6REnw==,Derks  Derks,"Hook of Holland, South Holland, Netherlands","['Biotechnology', 'Hospital & Health Care', 'Pharmaceuticals']",Health Care Provider,"Offer, a challenging job within a global healthcare company, an operational role in a international environment, a temporary contract for 1 year, with the possibility to extend, Organisation, , Our relation is an international Healthcare organization They are active in the development, production and sale of medical devices, medical food and medicines worldwide They are experiencing significant growth In order to further develop the success of their products and the regulatory affairs for the medical devices, we would like to get in touch with an RA Specialist Medical Devices, , , , As a Regulatory Affairs Specialist Medical Devices, you support the RA Manager Europe and importer activities You are actively engaged in the execution of plans to ensure compliance with regulations that impact the companys business Also, you will manage the document management system, , Furthermore, you will help develop strategies to ensure regulation compliance and you make sure that necessary documentation is completed and submitted You will perform the necessary productrelated verifications before medical devices are made available on the European market Of course, you support in timely vigilance notifications to the Dutch competent authority And you manage the device registrations in both national and European databases",Full-time,https://www.linkedin.com/jobs/view/externalApply/2316979571?url=https%3A%2F%2Fneuvoo%2Enl%2Fjob%2Ephp%3Fid%3Db07c5220b956%26source%3Dlinkedin%26utm_source%3Dpartner%26utm_medium%3Dlinkedin%26puid%3Deadecddgcdd99addfddbgdde9ddegddgaadefdd73debcdcafec3ddcg3e&urlHash=9aiO&refId=80f8bc1d-3b13-4e37-a358-6bcc4ff66385&trackingId=zDVofeTmdgmqidMid6REnw%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/ra-specialist-medical-devices-derks-derks-at-derks-derks-2316979571?refId=80f8bc1d-3b13-4e37-a358-6bcc4ff66385&trackingId=zDVofeTmdgmqidMid6REnw%3D%3D&position=21&pageNum=31&trk=public_jobs_job-result-card_result-card_full-click,6 days ago,6 days ago,2020-11-28,2020-12-04,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
512,798,production manager,LinkedIn,2325719969,System Engineer,Xsha6jLlvn8pBc9/Sp8SAw==,Arrow Electronics,"Venlo, Limburg, Netherlands","['Information Technology and Services', 'Computer Software', 'Internet']",Information Technology,"PositionSystem EngineerJob Description, Who are we looking for, , Infrastructure Systems Engineer is a person who will be designing, developing, and implementing infrastructure in our Distribution Center In this role a good understanding of hightech production infrastructure, automation services will be vital to be successful, , The team you will be working in consists of 5 colleagues and a Manager, , Together you are responsible for the IT hardware and infrastructure of our warehouse You are a jackofalltrades in the field of ICT technology You show initiative, know how to analyze customer questions and prioritize This means that you can listen carefully, have empathy and think in terms of solutions You are prepared to take that extra step If you cannot figure it out yourself, you can fall back on the knowledge and expertise of your colleagues, , , , , , , , , , , , , , , , AsAGC, a part of Arrow Electronics, we are a leader in distribution and valueadded services related to electronic components We resell, customize, and distribute electronic components to our clients all over the world Our business is based on a trusted, longlasting net of relationships with industry leaders, both on the supplier and customer side, , , NLVenlo, Netherlands Dirk HartogwegFull timeInformation Technology",Full-time,https://www.linkedin.com/jobs/view/externalApply/2325719969?url=https%3A%2F%2Farrow-electronics%2Etalentify%2Eio%2Fjob%2Fserver-storage-cloud-engineer-venlo--arrow-electronics-r180645%3Futm_source%3Dlinkedin_organic%26utm_medium%3DXml%26tdd%3DaDM1LGoxY29obyxlcHJvNWZjOTVkZjcyODlmMjM1NTc5NjI4Nw&urlHash=HdqC&refId=80f8bc1d-3b13-4e37-a358-6bcc4ff66385&trackingId=Xsha6jLlvn8pBc9%2FSp8SAw%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/system-engineer-at-arrow-electronics-2325719969?refId=80f8bc1d-3b13-4e37-a358-6bcc4ff66385&trackingId=Xsha6jLlvn8pBc9%2FSp8SAw%3D%3D&position=23&pageNum=31&trk=public_jobs_job-result-card_result-card_full-click,6 days ago,6 days ago,2020-11-28,2020-12-04,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
513,14,production manager,LinkedIn,2318318753,Operations Manager,UOUG+NB89iqgeSSgScXNlA==,Picnic Technologies,"Diemen, North Holland, Netherlands",['Information Technology and Services'],Management,"Do you want to be part of the supermarket revolution At Picnic you get the chance to join a young and forwardthinking startup culture, where everything you do matters With a datadriven approach and an incredible service, Picnic strives to make grocery shopping simple, fun, and affordable for everyone Known for our justintime supplychain and a unique lastmile delivery strategy, we have become one of the fastestgrowing companies of the Netherlands, , Are you a recent graduate searching for a handson opportunity Or someone with experience in supply management looking for a real challenge Then read on, , , , Many processes happen simultaneously across our operations Its a growing and changing environment and each day presents a logistical puzzle As our Operations Manager, you manage the floor and keep on top of daily challenges, , A few days a week youre in charge of an entire Fulfilment Center FC You will be the Supervisor of the day and youll spend this day on the shop floor During this day you lead the Shoppers and their team leads to ensure all groceries leave the FC complete and on time Under your supervision, people stay happy and there is a slick, smooth and intelligent flow of goods, , The rest of the week, you implement diverse projects to optimize and scale our operations, so we can continue growing at the current incredible speed With insights gained from the floor and an eye for how processes work, you analyze the workflow of the FC and find efficiency gainers Soon youll have multiple projects under your belt and a passion for making improvements You usually test a project within your own FC first, and later on implement it in other FCs when its a success, , We develop inhouse software to keep an edge on our operational game Theres a team of Data Analysts and Software Developers that create our systems Youll work with them to deep dive into issues and together you improve Picnics Warehouse Management System, , You will also be in charge of one team within the FC, for example, the operators or captains You will have frequent meetings with this team and evaluate their performance, , Are you excited This is the chance to develop futureproof supply chains and establish the next generation of operational logistics Our young team takes on big challenges Come join us, , , , , , , Want to see what the Operations Manager position is like Check out this video",Full-time,https://www.linkedin.com/jobs/view/externalApply/2318318753?url=https%3A%2F%2Fpicnicnl%2Ejoin%2Ecom%2Fjobs%2F1646409-operations-manager%3Fpid%3Dba0b6cbbadf5084fb6a3%26utm_source%3Dlinkedin%26utm_medium%3Dfree%26utm_campaign%3Dlinkedin%252Blimited%252Blisting%26utm_content%3Doperations%252Bmanager&urlHash=MYvA&refId=a7f1eca3-ca3f-41e2-a3b2-10238967150b&trackingId=UOUG%2BNB89iqgeSSgScXNlA%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/operations-manager-at-picnic-technologies-2318318753?refId=a7f1eca3-ca3f-41e2-a3b2-10238967150b&trackingId=UOUG%2BNB89iqgeSSgScXNlA%3D%3D&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,2 days ago,2 days ago,2020-12-06,2020-12-07,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,en,,,,,,,
