,Data Row,Search Keyword,Platform,Job ID,Job Title,Tracking ID,Company Name,Location,Industry,Sector,Job Description,Employment Type,Company URL,Job URL,Job Age,Job Age Number,Job Date,Collection Date,Language,Type of ownership,Rating,Dutch Requirement,English Requirement,Gender_Female,Gender_Mixed,Gender_Male,Age_Older,Age_Mixed,Age_Younger,Gender_Num,Age_Num,Sector Code,% Female,% Male,% Older,% Younger,Gender,Age
103,475.0,ingenieurs,LinkedIn,2313227263,Toolsmith Model Driven Engineer,WTNk0LNxvpebFEcn1Z/diA==,Altran,"Eindhoven, North Brabant, Netherlands",['Computer Software'],Information Technology,"We are living in exponential times Todays markets are shaken up by organizations with new surprising products and services, innovative business models, aggressive marketing strategies and innovative ways of organizing and managing by claiming a market despite existing market leaders Software is the big driver behind this innovation that enables the mentioned disruptive changes A companys chance of survival increasingly depends on its capability to improve products and services faster and at lower cost, all enabled by software driven innovations Altran helps our customers to be successful by improving their engineering capacities and secure their existence in the market We transform organizations to embrace innovation and to realize it in a systematic manner Altrans offerings are carefully designed to ensure organizations can deliver their services and products with a shorter time to market and market demands are met",Full-time,,https://nl.linkedin.com/jobs/view/toolsmith-model-driven-engineer-at-altran-2313227263?refId=ceb99062-16d4-4800-b0f4-f9687a9e3216&trackingId=WTNk0LNxvpebFEcn1Z%2FdiA%3D%3D&position=25&pageNum=18&trk=public_jobs_job-result-card_result-card_full-click,1 day ago,1 day ago,2020-12-02,2020-12-04,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
104,484.0,ingenieurs,LinkedIn,2315394851,Django Engineer - Amsterdam,Pey1XcakTR1w6k8SohCt8w==,Parallel,"Amsterdam, North Holland, Netherlands","['Information Technology and Services', 'Computer Software', 'Internet']",Engineering,"Parallel Consulting is looking for an experienced Django developer familiar with modern trends in web app development, , As a Fullstack developer, you will work on our web dashboard app based on Django  VueJS",Full-time,https://www.linkedin.com/jobs/view/externalApply/2315394851?url=https%3A%2F%2Fneuvoo%2Enl%2Fjob%2Ephp%3Fid%3D88da6f89bd2f%26source%3Dlinkedin%26utm_source%3Dpartner%26utm_medium%3Dlinkedin%26puid%3Dedd8cdd8cadc9adffddagada9dd8gdd7aadefadc3deecacafec3ddcg3e&urlHash=rqwv&refId=8473c0d1-f495-4ccc-8bbc-1e24d1319b04&trackingId=Pey1XcakTR1w6k8SohCt8w%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/django-engineer-amsterdam-at-parallel-2315394851?refId=8473c0d1-f495-4ccc-8bbc-1e24d1319b04&trackingId=Pey1XcakTR1w6k8SohCt8w%3D%3D&position=9&pageNum=19&trk=public_jobs_job-result-card_result-card_full-click,1 day ago,1 day ago,2020-12-02,2020-12-04,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
105,524.0,ingenieurs,LinkedIn,2330286171,Fabric Engineer,MIBltn7z+zCpLCZPMAt4zA==,FYGI  Happy Recruiters,"Amsterdam, North Holland, Netherlands",['Architecture & Planning'],Engineering,"As a Fabric Developer you are part of a crossfunctional development team You contribute to the development of Bugaboo products within the guidelines of the bugaboo product development process You specialize in the application of fabrics and the development of fabric products They assists the designers in developing fabric concepts by selecting appropriate materials, dimensions and productionstitching methods to obtain the required performance They optimize materials and products for reliable and costeffective mass production and work together with external and internal suppliers to develop and industrialize the products, , Keyaccountabilities, , Select the appropriate fabrics and productionstitching method in line with the product requirement, , , , Functieeisen, , You have a minimum level of textile engineering degree of HBO like AMFI or Fashion and Textile Technologies, , You are proficient in, , , , You have knowledge of, , , , Personal Competences, , Arbeidsvoorwaarden",Full-time,https://www.linkedin.com/jobs/view/externalApply/2330286171?url=https%3A%2F%2Fjoblift%2Enl%2Fdetails%2F8b165f8b-74e4-403c-8d5c-26d3671c0823%3Fjid%3D0cffaecebb485418b89fb3018428471e04f1fb806b5344dc8b84073ad5e62101%26utm_source%3Dlinkedin_nl%26utm_medium%3Dexternal_feed%26utm_campaign%3D385&urlHash=TS3w&refId=97b49fae-7e05-4587-a3ed-375aea0e0b24&trackingId=MIBltn7z%2BzCpLCZPMAt4zA%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/fabric-engineer-at-fygi-happy-recruiters-2330286171?refId=97b49fae-7e05-4587-a3ed-375aea0e0b24&trackingId=MIBltn7z%2BzCpLCZPMAt4zA%3D%3D&position=24&pageNum=20&trk=public_jobs_job-result-card_result-card_full-click,1 day ago,1 day ago,2020-12-02,2020-12-04,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
106,594.0,ingenieurs,LinkedIn,2326839321,Wastewater Engineer,Jv0FtxFtTQDPzeqiCUOa1w==,Talent,"RotterdamThe Hague metropolitan area, South Holland, Netherlands","['Computer Networking', 'Computer & Network Security', 'Telecommunications']",Engineering,"Job Context  Duties, , Perform scientific research, , Ensure compliance with safety legislation, , Mitigate environmental impact of pipeline projects, , Monitor legislation developments, , Develop sewerage networks, , , , Analysis and problem solving Ability to identify the critical facts in difficult issues and develop creative and practical solutions, , Accuracy and attention to details, , The ability to deal with a range of tasks at the same time, , Customer Focus Ability to meet the expectation and requirement of internal and external customers, , Strong motivation and open and positive attitude",Full-time,https://www.linkedin.com/jobs/view/externalApply/2326839321?url=https%3A%2F%2Fneuvoo%2Enl%2Fjob%2Ephp%3Fid%3D6d2394f0da17%26source%3Dlinkedin%26utm_source%3Dpartner%26utm_medium%3Dlinkedin%26puid%3Dfddacadc8ddefddd9dd7addcaadagddgaadcfadf3defcdc9fec3ddcg3e&urlHash=fpLz&refId=a85511fe-017d-4eb8-b86d-beda9baa27ba&trackingId=Jv0FtxFtTQDPzeqiCUOa1w%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/wastewater-engineer-at-talent-2326839321?refId=a85511fe-017d-4eb8-b86d-beda9baa27ba&trackingId=Jv0FtxFtTQDPzeqiCUOa1w%3D%3D&position=19&pageNum=23&trk=public_jobs_job-result-card_result-card_full-click,1 day ago,1 day ago,2020-12-02,2020-12-04,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
107,620.0,ingenieurs,LinkedIn,2321551731,Electromagnetic Engineer,j0EIyLeghmcgNt6+pRPhPw==,Talent,"RotterdamThe Hague metropolitan area, South Holland, Netherlands",['Mechanical or Industrial Engineering'],Engineering,"Job Context  DutiesDevelop test proceduresAdjust engineering designsAnalyse test dataDesign prototypesModel electromagnetic productsQualifications and experience requiredAccuracy and attention to detailsExperience of having worked in a similar roleAbility to work effectively in an international or multicultural environmentGood communication, cooperation and team working skillsOpenness and interest in learning and developing",Full-time,https://www.linkedin.com/jobs/view/externalApply/2321551731?url=https%3A%2F%2Fjoblift%2Enl%2Fdetails%2Fe2823751-af70-40e3-97a3-ba09bc120b1a%3Fjid%3D57b55fb01216a403c0e23e0b9313b6f156cd4acb0ba2a741a64a27f5eb39075c%26utm_source%3Dlinkedin_nl%26utm_medium%3Dexternal_feed%26utm_campaign%3D126&urlHash=MxMw&refId=515b3e05-6763-4cf9-b4cf-5b318d108be7&trackingId=j0EIyLeghmcgNt6%2BpRPhPw%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/electromagnetic-engineer-at-talent-2321551731?refId=515b3e05-6763-4cf9-b4cf-5b318d108be7&trackingId=j0EIyLeghmcgNt6%2BpRPhPw%3D%3D&position=20&pageNum=24&trk=public_jobs_job-result-card_result-card_full-click,1 day ago,1 day ago,2020-12-02,2020-12-04,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
108,703.0,ingenieurs,LinkedIn,2317456812,Senior Engineer,4QbmvWmyHZqoQJAyd6Ff6g==,NTT Com Security,"Amsterdam, North Holland, Netherlands",['Mechanical or Industrial Engineering'],Engineering,"In a constantly changing world, we work together with our people, clients and communities to enable them to fulfill their potential to do great things We believe that by bringing everyone together, we can solve problems using innovative technology that can create a world that is sustainable and secure At NTT, we encourage you to remain continuously curious, as that is what keeps you fast, flexible and relevant No two days will be the same but that is what will help you grow and realize your full potentialThe power is in your hands to do great things Its time to lead the change, be the authentic you, to solve difficult challenges, to set the pace of change and to unleash your potential Want to be a part of our teamThe TS Implementation Engineer L4  Technical Lead is involved in highly complex environments for installation, configuration and fault management They provide technical support to NTT Ltd clients This includes remotely supporting clients within Service Level Agreements SLAs to install and configure software and hardware, resolve incidents, perform root cause analysis and adhere to any related processes such as change management They are also required to provide technical leadership to the team supporting client installationsResponsible for setup and installation of technical systems, applications, or process designs for clients purchased or outsourced technology and business process solutions Works directly with client to manage initial access, map and transfer data, create process documentation, and train or coordinate training for client users Tests and troubleshoots functionality of installed systems identifies and documents technical issues to be escalated to product and system integration teams for resolution Provides feedback based on client experiences to product and professional services teams for product and process improvements May work directly with clients onsite or provide installation support remotelyWorking at NTTKey Roles and Responsibilities Interact with clients on site to meet more complex requirements of a solutionEscalate unresolved problems and issues to the relevant third partiesDelegates lower complexity tasks to engineers and techniciansAssume responsibility for the coordination of the activities of the engineers, in line with performance targets, leading by example and monitoring the quality of engineers and technicians work when requiredWrite reports and proposals and complete and maintain project documentationAssist with the documentation of standard operating procedures relating to installations and fixesAct as coach and mentor to more junior Implementation Engineers and TechniciansAssume responsibility for the coordination of the activities of the Engineers, in line with performance targetsMay be required to serve periodically on the customer service desk, providing third line telephonic, remote and onsite support and problem managementIncluded in complex design work, with input to the design expectedExpected to take ownership of relevant technologies according to domain or specializationKnowledge, Skills and understanding and appreciation of technical design and business principlesDemonstrates solid project management and administration abilitySound project skills which are demonstrated in the execution of installations and other assignmentsDemonstrate customer engagement skillsDemonstrate relevant domain specialist knowledgeExcellent verbal communication skillsClient focused and display a proactive approach to solving problemsAbility to coach, mentor and provide guidance to team membersExcellent understanding of project management principlesAcademic Qualifications and Science  Information Technology Degree or equivalent together with specialised training in new technologies and legacy systems or equivalentProject management certificationMS  700 Managing MS Teams Administrator Associate or Skype4Business certificationsMS  100 en MS 101, preferablyRequired work experience in a technical implementation engineering or similar roleExperience engaging with clients and conducting presentationsExcellent project administration and documentation experienceReport writing experienceGood project management experienceKnowledge of or familiar with installing the following products andor solutionsAudiocodes, Poly, Logitech, Yealink, etcExecution of projects with the following technologies Microsoft Teams or Skype4BusinessAnywhere 365, CC for Skype, etcOffice 365 General KnowledgeHaving knowledge of Meeting room, Smart Building, IoT, AI is an advantage, but is not direct required for this roleOverall knowledge of Collaboration Solutions is a must to apply for this roleWhat will make you a good fit for the roleStandard career level descriptor for job level",Full-time,https://www.linkedin.com/jobs/view/externalApply/2317456812?url=https%3A%2F%2Fjoblift%2Enl%2Fdetails%2F9202f1d8-a0bd-4c1c-ab8b-69779dacf518%3Fjid%3D2e8888116c0789df737dbc23ed3a90451754ed422852bbdefbcf48ff6e506605%26utm_source%3Dlinkedin_nl%26utm_medium%3Dexternal_feed%26utm_campaign%3D126&urlHash=uUDM&refId=353c53e9-6ea7-494f-9cc6-54525d99d367&trackingId=4QbmvWmyHZqoQJAyd6Ff6g%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/senior-engineer-at-ntt-com-security-2317456812?refId=353c53e9-6ea7-494f-9cc6-54525d99d367&trackingId=4QbmvWmyHZqoQJAyd6Ff6g%3D%3D&position=3&pageNum=28&trk=public_jobs_job-result-card_result-card_full-click,1 day ago,1 day ago,2020-12-02,2020-12-04,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
109,705.0,ingenieurs,LinkedIn,2321549819,Calculation Engineer,PzLpeyDUclz2gvxxJoJIsw==,Talent,"RotterdamThe Hague metropolitan area, South Holland, Netherlands",['Mechanical or Industrial Engineering'],Engineering,Job Context  DutiesOperate precision measuring equipmentCheck durability of materialsRecord test dataCheck strength of materialsRun simulationsQualifications and experience requiredStrong motivation and open and positive attitudeCommitment to providing high quality support to colleagues and to meeting deadlinesAn awareness of the need to handle confidential issues sensitivelyExperience of having worked in a similar roleSense of proactive initiative and team spirit,Full-time,https://www.linkedin.com/jobs/view/externalApply/2321549819?url=https%3A%2F%2Fjoblift%2Enl%2Fdetails%2F8449995b-13a5-4696-8b78-793907b44585%3Fjid%3D0a5c0bcd449aac65fdcaa6e20bf8bdd2da50a590362cec37b23fcf4891e978ae%26utm_source%3Dlinkedin_nl%26utm_medium%3Dexternal_feed%26utm_campaign%3D126&urlHash=EvuW&refId=353c53e9-6ea7-494f-9cc6-54525d99d367&trackingId=PzLpeyDUclz2gvxxJoJIsw%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/calculation-engineer-at-talent-2321549819?refId=353c53e9-6ea7-494f-9cc6-54525d99d367&trackingId=PzLpeyDUclz2gvxxJoJIsw%3D%3D&position=5&pageNum=28&trk=public_jobs_job-result-card_result-card_full-click,1 day ago,1 day ago,2020-12-02,2020-12-04,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
110,718.0,ingenieurs,LinkedIn,2272505355,Supplier Engineer,kP7UmmiEtEsnklzExSrfiA==,Cross Border Talents,"Eindhoven, North Brabant, Netherlands","['Information Technology and Services', 'Computer Software', 'Staffing and Recruiting']",Engineering,"Cross Border Talents is searching a Supplier Engineer for our client in Eindhoven, Netherlands, , Our client is an important outsourcing company that provides service to the biggest hightech industries in Brainport The Tech Campus located in this region concentrates many high tech manufacturing companies and have currently over 11000 professionals from all over the world It is the place to be when talking about RD, , We are looking for a professional interested in leading new product introduction at suppliers for mono parts or assys, , The supply engineer supports design for manufacturability and leads new product introduction at suppliers, for mono parts or assys, as well as manages quality of volume parts and issue resolution at suppliers, , Furthermore heshe supports development of the account on Q and T, , The candidate is responsible for quality, quantity and timing of own deliverables and proposes improvements, , Displaying leadership skills and initiative is key to this role combined with having urgency in work, , , , , , , Market related salary, , 1 year fixed term contract",Contract,,https://nl.linkedin.com/jobs/view/supplier-engineer-at-cross-border-talents-2272505355?refId=353c53e9-6ea7-494f-9cc6-54525d99d367&trackingId=kP7UmmiEtEsnklzExSrfiA%3D%3D&position=18&pageNum=28&trk=public_jobs_job-result-card_result-card_full-click,1 day ago,1 day ago,2020-12-02,2020-12-04,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
111,748.0,ingenieurs,LinkedIn,2329486810,Fabric Engineer,DUXVx8bPC5SIsfdeAG9iLQ==,FYGI Happy Recruiters,"Amsterdam, North Holland, Netherlands","['Marketing and Advertising', 'Computer Software', 'Internet']",Engineering,"As a Fabric Developer you are part of a crossfunctional development team You contribute to the development of Bugaboo products within the guidelines of the bugaboo product development process You specialize in the application of fabrics and the development of fabric products They assists the designers in developing fabric concepts by selecting appropriate materials, dimensions and productionstitching methods to obtain the required performance They optimize materials and products for reliable and costeffective mass production and work together with external and internal suppliers to develop and industrialize the products Keyaccountabilities Select the appropriate fabrics and productionstitching method in line with the product requirement",Full-time,https://www.linkedin.com/jobs/view/externalApply/2329486810?url=https%3A%2F%2Fwww%2Evacatures%2Enl%2Fvacature%2Ffabric-engineer%3A44468832%2F&urlHash=6Ta1&refId=d2470364-149e-471a-acf8-15f7e3d4568b&trackingId=DUXVx8bPC5SIsfdeAG9iLQ%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/fabric-engineer-at-fygi-happy-recruiters-2329486810?refId=d2470364-149e-471a-acf8-15f7e3d4568b&trackingId=DUXVx8bPC5SIsfdeAG9iLQ%3D%3D&position=23&pageNum=29&trk=public_jobs_job-result-card_result-card_full-click,1 day ago,1 day ago,2020-12-02,2020-12-04,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
112,765.0,ingenieurs,LinkedIn,1492517091,DataOps Engineer,bAXLsmxCLwEuCeUqaTCNCw==,Adyen,"Amsterdam, North Holland, Netherlands",['Financial Services'],Engineering,"This is Adyen, , We took an unobvious approach to starting a payments company, building a platform from scratch Today, were the payments platform of choice for the worlds brightest companies Speed is the foundation of our company We think fast We work fast We launch fast We are honest, direct, and try to have some fun too Were creating our own path, with a global team driving sustainable growth To maintain our momentum, we need people to join us in finding new ways of solving our unique challenges  people like you, , , , Adyen is looking for a DataOps Engineer to join our Infrastructure team in Amsterdam Our on premise platforms are growing at a fast pace You will operate as part of a group of data engineers, developers and data scientists, and work on the core data infrastructure on a global scale, , You will be challenged with the fast growth needs of Adyen, by the different teams across the company and to bring innovative solutions everyday Youll be asked to improve the current stack and support several highly skilled teams of data scientists and data engineers, , , , , , , , , , Adyen is the payments platform of choice for many of the worlds leading companies, providing a modern endtoend infrastructure connecting directly to Visa, Mastercard, and consumers globally preferred payment methods Adyen delivers frictionless payments across online, mobile, and instore channels With offices across the world, Adyen serves customers including Facebook, Uber, Spotify, Casper, Bonobos and LOreal, , Please also check the position, , , , If this role looks like your next challenge, apply by clicking the below link We cant wait to meet you",Full-time,https://www.linkedin.com/jobs/view/externalApply/1492517091?url=https%3A%2F%2Fboards%2Egreenhouse%2Eio%2Fadyen%2Fjobs%2F1764601%3Fgh_src%3D36f976a71%26s%3DLinkedIn%26source%3DLinkedIn&urlHash=owFG&refId=29a1b42f-0d4b-4ca0-9b31-f6eef1cf59ea&trackingId=bAXLsmxCLwEuCeUqaTCNCw%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/dataops-engineer-at-adyen-1492517091?refId=29a1b42f-0d4b-4ca0-9b31-f6eef1cf59ea&trackingId=bAXLsmxCLwEuCeUqaTCNCw%3D%3D&position=15&pageNum=30&trk=public_jobs_job-result-card_result-card_full-click,1 day ago,1 day ago,2020-12-02,2020-12-04,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
113,794.0,ingenieurs,LinkedIn,2298618257,Value Engineer circular economy,qNuJ7+5XGZL4AaQG2/RbuQ==,ASML,"Veldhoven, North Brabant, Netherlands","['Mechanical or Industrial Engineering', 'Nanotechnology', 'Semiconductors']",Engineering,"Introduction, Are you an engineer with broad interest and technical knowledge, who wants to work and challenge highly technical skilled teams and bring insight in cost structures of our products and help ASML move from linear to circular economy by improving reuse of material, than Value Engineering might be something for you, , Value Engineering is a structured approach to increase ASML profitability by improving the Value of our products for our customers andor reducing its Cost, you are an expert and partner of Development and Engineering, Sourcing, Supply Chain Management and the project teams for cost and value optimization of products in all phases of their lifecycle, , , , Main Responsibilities",Full-time,https://www.linkedin.com/jobs/view/externalApply/2298618257?url=https%3A%2F%2Fwww%2Easml%2Ecom%2Fen%2Fcareers%2Ffind-your-job%2F1%2F9%2F8%2Fvalue-engineer-circular-economy-req19835%3Fppc%3DJBP-181&urlHash=7SgS&refId=7ac72de1-41d9-4e51-90a5-f53069c20168&trackingId=qNuJ7%2B5XGZL4AaQG2%2FRbuQ%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/value-engineer-circular-economy-at-asml-2298618257?refId=7ac72de1-41d9-4e51-90a5-f53069c20168&trackingId=qNuJ7%2B5XGZL4AaQG2%2FRbuQ%3D%3D&position=19&pageNum=31&trk=public_jobs_job-result-card_result-card_full-click,1 day ago,1 day ago,2020-12-02,2020-12-04,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
114,809.0,ingenieurs,LinkedIn,2329845244,Datastage Engineer,NanQsRWBVoPImDmZ9cegyg==,Cognizant,"Amsterdam, North Holland, Netherlands","['Information Technology and Services', 'Computer Software', 'Financial Services']",Engineering,"What makes Cognizant a unique place to work The combination of rapid growth and an international and innovative environment This is creating a lot of opportunities for people like YOU  people with an entrepreneurial spirit who want to make a difference in this world, , At Cognizant, together with your colleagues from all around the world, you will collaborate on creating solutions for the worlds leading companies and help them become more flexible, more innovative and successful And this is your chance to be part of the success story we are looking for a to join our, , , , We help our customers leverage Artificial Intelligence and analytics in building technology solutions to improve the quality of human life We are the market leaders in the data and analytic space with 22,000 information  data management, AI and analytics professional helping more than 650 customers across the globe to build and run intelligent businesses, using an AIfirst, humancentric, platform driven and design thinking approach, , For more information Please visit httpswwwcognizantcomai, , , , Our client is building a stateoftheart Data Lake An ambitious project based on technologies like IBM InfoSphere DataStage, TWSD and Information Governance Catalogue, Netezza and Cognos, , , , As a DevOps engineer you will be working in a scrum content squad of 68 people consisting of three or four other DevOps engineers and two or three Business Analysts In addition there will be a Product Owner who decides on the priority of the user stories Each data content squad is responsible for their own set of sources from the extraction of the data, either in realtime or through batches, to the delivery of Data Marts for Cognos Reporting Agile maturity is required for each team member since we dont have a Scrum Master, , You will be responsible for the analysis of the data and the build of the physical model at the various stages of the data pipeline Operational Status, Information Warehouse and Data Marts The physical modelling method used in our environment is what we call KeyVersion modelling Its a mix between relational modelling and Data Vault You will also model our Data Marts, using the Kimball Dimensional Model method Having handson experience in using Type 3 slowly changing dimensions is a minimum requirement, , Additional tasks working in the squad will consist of designing, developing, testing and deploying IBM Information Server artefacts, mainly involving DataStage, as well as developing new frameworks and packages using Cognos Analytics, , Maintaining the applications running in our Data Lake is the operations part of your job You and your fellow engineers are not only responsible for what you build but also for maintenance and monitoring, including incident management and bug fixing You will also be responsible for keeping the operational controls, which are a key part of the risk appetite of the bank, up to date, , Your activities start at analysis and end at operations, , , , , , Minimum of 5 years of experience as a DevOps engineer in similar environments, we expect you to have had experience working with the following tools, techniques and way of working, , , , , , , , , Employee Status  Full Time Employee, , Shift  Day Job, , Travel  No, , Job Posting  Dec 03 2020, , , , Cognizant Nasdaq100 CTSH is one of the worlds leading professional services companies, transforming clients business, operating and technology models for the digital era Our unique industrybased, consultative approach helps clients envision, build and run more innovative and efficient businesses Headquartered in the US, Cognizant is ranked 194 on the Fortune 500 and is consistently listed among the most admired companies in the world Learn how Cognizant helps clients lead with digital at wwwcognizantcom or follow us Cognizant",Full-time,,https://nl.linkedin.com/jobs/view/datastage-engineer-at-cognizant-2329845244?refId=3153e2a9-69c6-4e47-bff2-149732c96d85&trackingId=NanQsRWBVoPImDmZ9cegyg%3D%3D&position=9&pageNum=32&trk=public_jobs_job-result-card_result-card_full-click,1 day ago,1 day ago,2020-12-02,2020-12-04,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
115,829.0,ingenieurs,LinkedIn,2309421925,Traineeship Cloud Engineering,EW1tz8zh7HveSthM9gT/dA==,ORTEC  Optimize Your World,"Zoetermeer, South Holland, Netherlands",['Information Technology and Services'],Information Technology,"As a Trainee Cloud Engineering at ORTEC you will be in the unique position to experience and explore the many facets of being a Cloud Engineer at ORTEC, , During a period of two years you will operate in different teams in organization Discover what it is like to build a product that is used by many customers across the globe and how it feels to implement a tailored made solution for one specific customer You have the opportunity to work with different tools and techniques like Azure, Jenkins, PowerShell If you dont know them yet, internal courses will help you to get on track and you can trust on the expertise of your colleagues and learn from them",Full-time,https://www.linkedin.com/jobs/view/externalApply/2309421925?url=https%3A%2F%2Fresourcemanagerplatinum-16a9d036961%2Esecure%2Eforce%2Ecom%2Fcxsrec__cxsApplyFormExample%3FpositionId%3Da0w2p000007dK28&urlHash=lx6r&refId=269aa000-d818-49e0-b843-01eadb03c2b1&trackingId=EW1tz8zh7HveSthM9gT%2FdA%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/traineeship-cloud-engineering-at-ortec-optimize-your-world-2309421925?refId=269aa000-d818-49e0-b843-01eadb03c2b1&trackingId=EW1tz8zh7HveSthM9gT%2FdA%3D%3D&position=4&pageNum=33&trk=public_jobs_job-result-card_result-card_full-click,1 day ago,1 day ago,2020-12-02,2020-12-04,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
116,888.0,ingenieurs,LinkedIn,2314598682,Kubernetes Engineer,cp1NIAJysLmqGdqr3HQBxQ==,Bloomreach,"Amsterdam, North Holland, Netherlands",['Computer Software'],Engineering,"We are building the next generation Cloud platform for Bloomreach Experience This is a platform aimed at developers to run websites and content management systems based on Bloomreach Experience We are using the latest technologies like Go, Kubernetes and AWS to build a truly outstanding product We want to differentiate by being smart no error prone, tedious, manual work Innovate, not only the product, but also our way of working Focus on quality, so we can be proud of our product and deliver rapidly",Full-time,https://www.linkedin.com/jobs/view/externalApply/2314598682?url=https%3A%2F%2Fgrnh%2Ese%2Fedfbba6f1usIn&urlHash=FNPV&refId=558796ec-7ed8-456c-9ec5-eee4a01b4526&trackingId=cp1NIAJysLmqGdqr3HQBxQ%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/kubernetes-engineer-at-bloomreach-2314598682?refId=558796ec-7ed8-456c-9ec5-eee4a01b4526&trackingId=cp1NIAJysLmqGdqr3HQBxQ%3D%3D&position=13&pageNum=35&trk=public_jobs_job-result-card_result-card_full-click,1 day ago,1 day ago,2020-12-02,2020-12-04,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
